* This is the BiomeMobWeight report file that is output every time the server starts.
* 
* Spawn Balance Utility (SBU) will use this file ONLY if it is renamed to BiomeMobWeight.csv.
* Lines starting with '*' are comments and ignored
* When this file is read, SBU writes summary information to the log file.
* 
1, none, adastraextra:adrastea_plains, MONSTER, quark:stoneling, 20, 1, 1
3260, forest, biomeswevegone:overgrowth_woodlands, CREATURE, minecraft:wolf, 10, 4, 4
3261, forest, biomeswevegone:overgrowth_woodlands, CREATURE, minecraft:rabbit, 10, 2, 3
3262, forest, biomeswevegone:overgrowth_woodlands, CREATURE, minecraft:fox, 10, 2, 4
3263, forest, biomeswevegone:overgrowth_woodlands, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3264, forest, biomeswevegone:overgrowth_woodlands, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3265, forest, biomeswevegone:overgrowth_woodlands, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3266, forest, biomeswevegone:overgrowth_woodlands, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3267, forest, biomeswevegone:overgrowth_woodlands, AMBIENT, minecraft:bat, 10, 8, 8
3268, forest, biomeswevegone:overgrowth_woodlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3269, badlands, terralith:painted_mountains, MONSTER, minecraft:spider, 80, 2, 4
3270, badlands, terralith:painted_mountains, MONSTER, minecraft:zombie, 80, 2, 4
3271, badlands, terralith:painted_mountains, MONSTER, minecraft:zombie_villager, 10, 1, 1
3272, badlands, terralith:painted_mountains, MONSTER, minecraft:skeleton, 80, 2, 4
3273, badlands, terralith:painted_mountains, MONSTER, minecraft:creeper, 80, 1, 4
3274, badlands, terralith:painted_mountains, MONSTER, minecraft:slime, 80, 2, 6
3275, badlands, terralith:painted_mountains, MONSTER, minecraft:enderman, 5, 1, 4
3276, badlands, terralith:painted_mountains, MONSTER, minecraft:witch, 5, 1, 1
3277, badlands, terralith:painted_mountains, MONSTER, quark:stoneling, 20, 1, 1
3278, badlands, terralith:painted_mountains, MONSTER, quark:toretoise, 20, 1, 4
3279, badlands, terralith:painted_mountains, MONSTER, thermal:blitz, 35, 1, 3
3280, badlands, terralith:painted_mountains, MONSTER, vampirism:advanced_vampire, 3, 1, 3
3281, badlands, terralith:painted_mountains, MONSTER, vampirism:vampire, 3, 1, 1
3282, badlands, terralith:painted_mountains, CREATURE, minecraft:goat, 10, 1, 3
3283, badlands, terralith:painted_mountains, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3284, badlands, terralith:painted_mountains, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3285, badlands, terralith:painted_mountains, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3286, badlands, terralith:painted_mountains, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3287, badlands, terralith:painted_mountains, AMBIENT, minecraft:bat, 10, 8, 8
3288, badlands, terralith:painted_mountains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3289, none, adastraextra:phobos_plains, MONSTER, quark:stoneling, 20, 1, 1
3290, none, adastraextra:phobos_plains, MONSTER, quark:toretoise, 20, 1, 4
3291, plains, minecraft:plains, MONSTER, minecraft:spider, 80, 2, 4
3292, plains, minecraft:plains, MONSTER, minecraft:zombie, 80, 2, 4
3293, plains, minecraft:plains, MONSTER, minecraft:zombie_villager, 10, 1, 1
3294, plains, minecraft:plains, MONSTER, minecraft:skeleton, 80, 2, 4
3295, plains, minecraft:plains, MONSTER, minecraft:creeper, 80, 1, 4
3296, plains, minecraft:plains, MONSTER, minecraft:slime, 80, 2, 6
3297, plains, minecraft:plains, MONSTER, minecraft:enderman, 5, 1, 4
3298, plains, minecraft:plains, MONSTER, minecraft:witch, 5, 1, 1
3299, plains, minecraft:plains, MONSTER, quark:stoneling, 20, 1, 1
3300, plains, minecraft:plains, MONSTER, quark:toretoise, 20, 1, 4
3301, plains, minecraft:plains, MONSTER, vampirism:advanced_vampire, 3, 1, 3
3302, plains, minecraft:plains, MONSTER, vampirism:vampire, 3, 1, 1
3303, plains, minecraft:plains, CREATURE, minecraft:sheep, 12, 3, 5
3304, plains, minecraft:plains, CREATURE, minecraft:pig, 10, 3, 5
3305, plains, minecraft:plains, CREATURE, minecraft:chicken, 10, 3, 5
3306, plains, minecraft:plains, CREATURE, minecraft:cow, 10, 2, 5
3307, plains, minecraft:plains, CREATURE, minecraft:horse, 10, 1, 3
3308, plains, minecraft:plains, CREATURE, minecraft:donkey, 10, 1, 3
3309, plains, minecraft:plains, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3310, plains, minecraft:plains, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3311, plains, minecraft:plains, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3312, plains, minecraft:plains, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3313, plains, minecraft:plains, AMBIENT, minecraft:bat, 10, 8, 8
3314, plains, minecraft:plains, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3315, none, biomeswevegone:prairie, MONSTER, minecraft:spider, 80, 2, 4
3316, none, biomeswevegone:prairie, MONSTER, minecraft:zombie, 80, 2, 4
3317, none, biomeswevegone:prairie, MONSTER, minecraft:zombie_villager, 10, 1, 1
3318, none, biomeswevegone:prairie, MONSTER, minecraft:skeleton, 80, 2, 4
3319, none, biomeswevegone:prairie, MONSTER, minecraft:creeper, 80, 1, 4
3320, none, biomeswevegone:prairie, MONSTER, minecraft:slime, 80, 2, 6
3321, none, biomeswevegone:prairie, MONSTER, minecraft:enderman, 5, 1, 4
3322, none, biomeswevegone:prairie, MONSTER, minecraft:witch, 5, 1, 1
3323, none, biomeswevegone:prairie, MONSTER, minecraft:spider, 80, 2, 4
3324, none, biomeswevegone:prairie, MONSTER, minecraft:zombie, 80, 2, 4
3325, none, biomeswevegone:prairie, MONSTER, minecraft:zombie_villager, 10, 1, 1
3326, none, biomeswevegone:prairie, MONSTER, minecraft:skeleton, 80, 2, 4
3327, none, biomeswevegone:prairie, MONSTER, minecraft:creeper, 80, 1, 4
3328, none, biomeswevegone:prairie, MONSTER, minecraft:slime, 80, 2, 6
3329, none, biomeswevegone:prairie, MONSTER, minecraft:enderman, 5, 1, 4
3330, none, biomeswevegone:prairie, MONSTER, minecraft:witch, 5, 1, 1
3331, none, biomeswevegone:prairie, MONSTER, quark:stoneling, 20, 1, 1
3332, none, biomeswevegone:prairie, MONSTER, quark:toretoise, 20, 1, 4
3333, none, biomeswevegone:prairie, MONSTER, vampirism:advanced_vampire, 3, 1, 3
3334, none, biomeswevegone:prairie, MONSTER, vampirism:vampire, 3, 1, 1
3335, none, biomeswevegone:prairie, CREATURE, minecraft:sheep, 12, 3, 5
3336, none, biomeswevegone:prairie, CREATURE, minecraft:pig, 10, 3, 5
3337, none, biomeswevegone:prairie, CREATURE, minecraft:chicken, 10, 3, 5
3338, none, biomeswevegone:prairie, CREATURE, minecraft:cow, 10, 2, 5
3339, none, biomeswevegone:prairie, CREATURE, minecraft:horse, 10, 2, 6
3340, none, biomeswevegone:prairie, CREATURE, minecraft:donkey, 10, 1, 3
3341, none, biomeswevegone:prairie, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3342, none, biomeswevegone:prairie, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3343, none, biomeswevegone:prairie, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3344, none, biomeswevegone:prairie, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3345, none, biomeswevegone:prairie, AMBIENT, minecraft:bat, 10, 8, 8
3346, none, biomeswevegone:prairie, AMBIENT, minecraft:bat, 10, 8, 8
3347, none, biomeswevegone:prairie, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3348, none, biomeswevegone:prairie, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3349, none, biomeswevegone:pumpkin_valley, MONSTER, minecraft:spider, 80, 2, 4
3350, none, biomeswevegone:pumpkin_valley, MONSTER, minecraft:zombie, 80, 2, 4
3351, none, biomeswevegone:pumpkin_valley, MONSTER, minecraft:zombie_villager, 10, 1, 1
3352, none, biomeswevegone:pumpkin_valley, MONSTER, minecraft:skeleton, 80, 2, 4
3353, none, biomeswevegone:pumpkin_valley, MONSTER, minecraft:creeper, 80, 1, 4
3354, none, biomeswevegone:pumpkin_valley, MONSTER, minecraft:slime, 80, 2, 6
3355, none, biomeswevegone:pumpkin_valley, MONSTER, minecraft:enderman, 5, 1, 4
3356, none, biomeswevegone:pumpkin_valley, MONSTER, minecraft:witch, 5, 1, 1
3357, none, biomeswevegone:pumpkin_valley, MONSTER, quark:stoneling, 20, 1, 1
3358, none, biomeswevegone:pumpkin_valley, MONSTER, quark:toretoise, 20, 1, 4
3359, none, biomeswevegone:pumpkin_valley, MONSTER, vampirism:advanced_vampire, 3, 1, 3
3360, none, biomeswevegone:pumpkin_valley, MONSTER, vampirism:vampire, 3, 1, 1
3361, none, biomeswevegone:pumpkin_valley, CREATURE, minecraft:sheep, 12, 3, 5
3362, none, biomeswevegone:pumpkin_valley, CREATURE, minecraft:pig, 10, 3, 5
3363, none, biomeswevegone:pumpkin_valley, CREATURE, minecraft:chicken, 10, 3, 5
3364, none, biomeswevegone:pumpkin_valley, CREATURE, minecraft:cow, 10, 2, 5
3365, none, biomeswevegone:pumpkin_valley, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3366, none, biomeswevegone:pumpkin_valley, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3367, none, biomeswevegone:pumpkin_valley, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3368, none, biomeswevegone:pumpkin_valley, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3369, none, biomeswevegone:pumpkin_valley, AMBIENT, minecraft:bat, 10, 8, 8
3370, none, biomeswevegone:pumpkin_valley, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3371, beach, biomeswevegone:rainbow_beach, MONSTER, minecraft:spider, 80, 2, 4
3372, beach, biomeswevegone:rainbow_beach, MONSTER, minecraft:zombie, 80, 2, 4
3373, beach, biomeswevegone:rainbow_beach, MONSTER, minecraft:zombie_villager, 10, 1, 1
3374, beach, biomeswevegone:rainbow_beach, MONSTER, minecraft:skeleton, 80, 2, 4
3375, beach, biomeswevegone:rainbow_beach, MONSTER, minecraft:creeper, 80, 1, 4
3376, beach, biomeswevegone:rainbow_beach, MONSTER, minecraft:slime, 80, 2, 6
3377, beach, biomeswevegone:rainbow_beach, MONSTER, minecraft:enderman, 5, 1, 4
3378, beach, biomeswevegone:rainbow_beach, MONSTER, minecraft:witch, 5, 1, 1
3379, beach, biomeswevegone:rainbow_beach, MONSTER, quark:stoneling, 20, 1, 1
3380, beach, biomeswevegone:rainbow_beach, MONSTER, quark:toretoise, 20, 1, 4
3381, beach, biomeswevegone:rainbow_beach, MONSTER, thermal:blitz, 25, 1, 3
3382, beach, biomeswevegone:rainbow_beach, MONSTER, vampirism:advanced_vampire, 2, 1, 3
3383, beach, biomeswevegone:rainbow_beach, MONSTER, vampirism:vampire, 3, 1, 3
3384, beach, biomeswevegone:rainbow_beach, CREATURE, quark:crab, 10, 1, 3
3385, beach, biomeswevegone:rainbow_beach, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3386, beach, biomeswevegone:rainbow_beach, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3387, beach, biomeswevegone:rainbow_beach, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3388, beach, biomeswevegone:rainbow_beach, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3389, beach, biomeswevegone:rainbow_beach, AMBIENT, minecraft:bat, 10, 8, 8
3390, beach, biomeswevegone:rainbow_beach, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3391, none, terralith:red_oasis, MONSTER, minecraft:spider, 80, 2, 4
3392, none, terralith:red_oasis, MONSTER, minecraft:zombie, 19, 4, 4
3393, none, terralith:red_oasis, MONSTER, minecraft:zombie_villager, 10, 1, 1
3394, none, terralith:red_oasis, MONSTER, minecraft:skeleton, 80, 2, 4
3395, none, terralith:red_oasis, MONSTER, minecraft:creeper, 80, 1, 4
3396, none, terralith:red_oasis, MONSTER, minecraft:slime, 80, 2, 6
3397, none, terralith:red_oasis, MONSTER, minecraft:enderman, 5, 1, 4
3398, none, terralith:red_oasis, MONSTER, minecraft:witch, 5, 1, 1
3399, none, terralith:red_oasis, MONSTER, minecraft:husk, 80, 4, 4
3400, none, terralith:red_oasis, MONSTER, quark:stoneling, 20, 1, 1
3401, none, terralith:red_oasis, MONSTER, quark:toretoise, 20, 1, 4
3402, none, terralith:red_oasis, MONSTER, vampirism:advanced_vampire, 7, 1, 1
3403, none, terralith:red_oasis, MONSTER, vampirism:vampire, 10, 1, 3
3404, none, terralith:red_oasis, CREATURE, minecraft:rabbit, 10, 2, 3
3405, none, terralith:red_oasis, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3406, none, terralith:red_oasis, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3407, none, terralith:red_oasis, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3408, none, terralith:red_oasis, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3409, none, terralith:red_oasis, AMBIENT, minecraft:bat, 10, 8, 8
3410, none, terralith:red_oasis, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3411, badlands, biomeswevegone:red_rock_valley, MONSTER, minecraft:spider, 80, 2, 4
3412, badlands, biomeswevegone:red_rock_valley, MONSTER, minecraft:husk, 80, 4, 4
3413, badlands, biomeswevegone:red_rock_valley, MONSTER, minecraft:zombie_villager, 10, 1, 1
3414, badlands, biomeswevegone:red_rock_valley, MONSTER, minecraft:skeleton, 80, 2, 4
3415, badlands, biomeswevegone:red_rock_valley, MONSTER, minecraft:creeper, 80, 1, 4
3416, badlands, biomeswevegone:red_rock_valley, MONSTER, minecraft:slime, 80, 2, 6
3417, badlands, biomeswevegone:red_rock_valley, MONSTER, minecraft:enderman, 5, 1, 4
3418, badlands, biomeswevegone:red_rock_valley, MONSTER, minecraft:witch, 5, 1, 1
3419, badlands, biomeswevegone:red_rock_valley, MONSTER, quark:stoneling, 20, 1, 1
3420, badlands, biomeswevegone:red_rock_valley, MONSTER, quark:toretoise, 20, 1, 4
3421, badlands, biomeswevegone:red_rock_valley, MONSTER, thermal:blitz, 35, 1, 3
3422, badlands, biomeswevegone:red_rock_valley, MONSTER, vampirism:advanced_vampire, 3, 1, 3
3423, badlands, biomeswevegone:red_rock_valley, MONSTER, vampirism:vampire, 3, 1, 3
3424, badlands, biomeswevegone:red_rock_valley, CREATURE, minecraft:rabbit, 10, 2, 3
3425, badlands, biomeswevegone:red_rock_valley, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3426, badlands, biomeswevegone:red_rock_valley, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3427, badlands, biomeswevegone:red_rock_valley, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3428, badlands, biomeswevegone:red_rock_valley, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3429, badlands, biomeswevegone:red_rock_valley, AMBIENT, minecraft:bat, 10, 8, 8
3430, forest, biomeswevegone:redwood_thicket, MONSTER, minecraft:spider, 80, 2, 4
3431, forest, biomeswevegone:redwood_thicket, MONSTER, minecraft:zombie, 80, 2, 4
3432, forest, biomeswevegone:redwood_thicket, MONSTER, minecraft:zombie_villager, 10, 1, 1
3433, forest, biomeswevegone:redwood_thicket, MONSTER, minecraft:skeleton, 80, 2, 4
3434, forest, biomeswevegone:redwood_thicket, MONSTER, minecraft:creeper, 80, 1, 4
3435, forest, biomeswevegone:redwood_thicket, MONSTER, minecraft:slime, 80, 2, 6
3436, forest, biomeswevegone:redwood_thicket, MONSTER, minecraft:enderman, 5, 1, 4
3437, forest, biomeswevegone:redwood_thicket, MONSTER, minecraft:witch, 5, 1, 1
3438, forest, biomeswevegone:redwood_thicket, MONSTER, quark:stoneling, 20, 1, 1
3439, forest, biomeswevegone:redwood_thicket, MONSTER, quark:toretoise, 20, 1, 4
3440, forest, biomeswevegone:redwood_thicket, MONSTER, vampirism:advanced_vampire, 10, 1, 2
3441, forest, biomeswevegone:redwood_thicket, MONSTER, vampirism:vampire, 15, 1, 2
3442, forest, biomeswevegone:redwood_thicket, CREATURE, minecraft:sheep, 12, 3, 5
3443, forest, biomeswevegone:redwood_thicket, CREATURE, minecraft:pig, 10, 3, 5
3444, forest, biomeswevegone:redwood_thicket, CREATURE, minecraft:chicken, 10, 3, 5
3445, forest, biomeswevegone:redwood_thicket, CREATURE, minecraft:cow, 10, 2, 5
3446, forest, biomeswevegone:redwood_thicket, CREATURE, minecraft:wolf, 10, 4, 4
3447, forest, biomeswevegone:redwood_thicket, CREATURE, minecraft:rabbit, 10, 2, 3
3448, forest, biomeswevegone:redwood_thicket, CREATURE, minecraft:fox, 10, 2, 4
3449, forest, biomeswevegone:redwood_thicket, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3450, forest, biomeswevegone:redwood_thicket, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3451, forest, biomeswevegone:redwood_thicket, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3452, forest, biomeswevegone:redwood_thicket, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3453, forest, biomeswevegone:redwood_thicket, AMBIENT, minecraft:bat, 10, 8, 8
3454, forest, biomeswevegone:redwood_thicket, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3455, river, minecraft:river, MONSTER, minecraft:spider, 80, 2, 4
3456, river, minecraft:river, MONSTER, minecraft:zombie, 80, 2, 4
3457, river, minecraft:river, MONSTER, minecraft:zombie_villager, 10, 1, 1
3458, river, minecraft:river, MONSTER, minecraft:skeleton, 80, 2, 4
3459, river, minecraft:river, MONSTER, minecraft:creeper, 80, 1, 4
3460, river, minecraft:river, MONSTER, minecraft:slime, 80, 2, 6
3461, river, minecraft:river, MONSTER, minecraft:enderman, 5, 1, 4
3462, river, minecraft:river, MONSTER, minecraft:witch, 5, 1, 1
3463, river, minecraft:river, MONSTER, minecraft:drowned, 80, 1, 1
3464, river, minecraft:river, MONSTER, quark:stoneling, 20, 1, 1
3465, river, minecraft:river, MONSTER, quark:toretoise, 20, 1, 4
3466, river, minecraft:river, MONSTER, vampirism:advanced_vampire, 3, 1, 3
3467, river, minecraft:river, MONSTER, vampirism:vampire, 3, 1, 3
3468, river, minecraft:river, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3469, river, minecraft:river, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3470, river, minecraft:river, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3471, river, minecraft:river, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3472, river, minecraft:river, AMBIENT, minecraft:bat, 10, 8, 8
3473, river, minecraft:river, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3474, river, minecraft:river, WATER_CREATURE, minecraft:squid, 10, 1, 4
3475, river, minecraft:river, WATER_AMBIENT, minecraft:salmon, 10, 1, 5
3476, jungle, terralith:rocky_jungle, MONSTER, minecraft:spider, 80, 2, 4
3477, jungle, terralith:rocky_jungle, MONSTER, minecraft:zombie, 80, 2, 4
3478, jungle, terralith:rocky_jungle, MONSTER, minecraft:zombie_villager, 10, 1, 1
3479, jungle, terralith:rocky_jungle, MONSTER, minecraft:skeleton, 80, 2, 4
3480, jungle, terralith:rocky_jungle, MONSTER, minecraft:creeper, 80, 1, 4
3481, jungle, terralith:rocky_jungle, MONSTER, minecraft:slime, 80, 2, 6
3482, jungle, terralith:rocky_jungle, MONSTER, minecraft:enderman, 5, 1, 4
3483, jungle, terralith:rocky_jungle, MONSTER, minecraft:witch, 5, 1, 1
3484, jungle, terralith:rocky_jungle, MONSTER, minecraft:ocelot, 10, 1, 3
3485, jungle, terralith:rocky_jungle, MONSTER, quark:stoneling, 20, 1, 1
3486, jungle, terralith:rocky_jungle, MONSTER, quark:toretoise, 20, 1, 4
3487, jungle, terralith:rocky_jungle, MONSTER, vampirism:advanced_vampire, 7, 1, 1
3488, jungle, terralith:rocky_jungle, MONSTER, vampirism:vampire, 10, 1, 2
3489, jungle, terralith:rocky_jungle, CREATURE, minecraft:sheep, 12, 3, 5
3490, jungle, terralith:rocky_jungle, CREATURE, minecraft:pig, 10, 3, 5
3491, jungle, terralith:rocky_jungle, CREATURE, minecraft:chicken, 10, 3, 5
3492, jungle, terralith:rocky_jungle, CREATURE, minecraft:cow, 10, 2, 5
3493, jungle, terralith:rocky_jungle, CREATURE, minecraft:chicken, 10, 2, 2
3494, jungle, terralith:rocky_jungle, CREATURE, minecraft:parrot, 40, 1, 2
3495, jungle, terralith:rocky_jungle, CREATURE, minecraft:panda, 10, 1, 2
3496, jungle, terralith:rocky_jungle, CREATURE, minecraft:wolf, 10, 4, 4
3497, jungle, terralith:rocky_jungle, CREATURE, ars_nouveau:drygmy, 10, 1, 2
3498, jungle, terralith:rocky_jungle, CREATURE, ars_nouveau:gift_starby, 10, 1, 1
3499, jungle, terralith:rocky_jungle, CREATURE, ars_nouveau:starbuncle, 10, 1, 2
3500, jungle, terralith:rocky_jungle, CREATURE, ars_nouveau:whirlisprig, 10, 1, 2
3501, jungle, terralith:rocky_jungle, AMBIENT, minecraft:bat, 10, 8, 8
3502, jungle, terralith:rocky_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
3503, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:spider, 80, 2, 4
3504, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:zombie, 80, 2, 4
3505, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:zombie_villager, 10, 1, 1
3506, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:skeleton, 80, 2, 4
3507, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:creeper, 80, 1, 4
3508, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:slime, 80, 2, 6
3509, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:enderman, 5, 1, 4
3510, extreme_hills, terralith:rocky_mountains, MONSTER, minecraft:witch, 5, 1, 1
3511, extreme_hills, terralith:rocky_mountains, MONSTER, quark:stoneling, 20, 1, 1
3512, extreme_hills, terralith:rocky_mountains, MONSTER, quark:toretoise, 20, 1, 4
3513, extreme_hills, terralith:rocky_mountains, MONSTER, thermal:blizz, 50, 1, 4
